X1,X2,X3,Year
left,left,jj_vvn_nn1@,2006
primary,primary,jj_nn1,2006
health,health,nn1,2006
blue,blue,jj,2006
stop,stop,vvi,2006
business,business,nn1,2006
big,big,jj,2006
business,business,nn1,2006
portion,portion,nn1,2006
health,health,nn1,2006
receive,receive,vv0,2006
permission,permission,nn1,2006
little,little,jj,2006
money,money,nn1,2006
blue,blue,jj,2006
blue,blue,jj,2006
blue,blue,jj,2006
sit,sit,vvi,2006
down,down,rp,2006
exist,exist,vv0,2006
purpose,purpose,nn1,2006
health,health,nn1,2006
cost,cost,nn1,2006
city,city,nn1,2006
health,health,nn1,2006
contract,contract,nn1,2006
blue,blue,jj,2006
blue,blue,jj,2006
health,health,nn1,2006
money,money,nn1,2006
life,life,nn1,2006
function,function,nn1,2006
form,form,nn1,2006
bear,bear,vv0,2006
education,education,nn1,2006
health,health,nn1,2006
big,big,jj,2006
business,business,nn1,2006
white,white,jj,2006
border,border,nn1,2006
little,little,da1_rr,2006
want,want,vv0,2006
down,down,rp,2006
answer,answer,nn1,2006
do,do,vd0,2006
want,want,vvi,2006
do,do,vdi,2006
want,want,vv0,2006
keep,keep,vvi,2006
look,look,vvi,2006
do,do,vdi,2006
increase,increase,vvi,2006
border,border,nn1,2006
race,race,nn1,2006
moment,moment,nn1,2006
do,do,vdi,2006
down,down,rp,2006
public,public,nn1_jj,2006
base,base,nn1,2006
approach,approach,nn1,2006
turn,turn,vvi,2006
race,race,nn1,2006
race,race,nn1,2006
influence,influence,vvi,2006
approach,approach,nn1,2006
purpose,purpose,nn1,2006
powder,powder,nn1,2006
account,account,nn1_vv0,2006
leave,leave,vvi,2006
want,want,vvi,2006
work,work,vvi,2006
low,low,rr@_jj,2006
leave,leave,vvi,2006
lead,lead,vvi,2006
say,say,vv0,2006
deal,deal,vvi,2006
information,information,nn1,2006
public,public,nn1_jj,2006
information,information,nn1,2006
information,information,nn1,2006
main,main,jj,2006
vote,vote,vvi,2006
information,information,nn1,2006
box,box,nn1,2006
democracy,democracy,nn1,2006
black,black,jj,2006
quick,quick,jj,2006
criticize,criticize,vvi,2006
stop,stop,vvi,2006
main,main,jj,2006
give,give,vv0,2006
solid,solid,jj,2006
want,want,vvi,2006
say,say,vv0,2006
primary,primary,nn1_jj,2006
impression,impression,nn1,2006
amount,amount,nn1_vv0%,2006
do,do,vd0,2006
do,do,vd0,2006
close,close,rr_jj,2006
criticize,criticize,vvi,2006
vote,vote,vvi,2006
vote,vote,vvi,2006
cost,cost,vvi,2006
duty,duty,nn1,2006
democracy,democracy,nn1,2006
emphasize,emphasize,vvi,2006
voluntary,voluntary,jj,2006
process,process,nn1,2006
failure,failure,nn1,2006
kind,kind,nn1,2006
booming,booming,jj_vvg,2006
dream,dream,nn1,2006
long,long,jj,2006
feel,feel,vv0,2006
past,past,ii_jj,2006
team,team,nn1,2006
cup,cup,nn1,2006
competition,competition,nn1,2006
cup,cup,nn1,2006
stranger,strange,jjr_nn1,2006
answer,answer,nn1,2006
say,say,vvi,2006
do,do,vd0,2006
business,business,nn1,2006
question,question,nn1,2006
confidence,confidence,nn1,2006
dirty,dirty,jj,2006
second,second,md_nnt1,2006
stage,stage,nn1,2006
second,second,md_nnt1,2006
nose,nose,nn1,2006
paint,paint,nn1,2006
shirt,shirt,nn1,2006
money,money,nn1,2006
welcome,welcome,vv0_nn1,2006
big,big,jj,2006
deal,deal,vvi,2006
high,high,jj,2006
school,school,nn1,2006
safety,safety,nn1,2006
information,information,nn1,2006
team,team,nn1,2006
public,public,jj_nn1,2006
dirty,dirty,jj,2006
team,team,nn1,2006
site,site,nn1,2006
open,open,vv0_jj_rr@,2006
safety,safety,nn1,2006
school,school,nn1,2006
harsh,harsh,jj,2006
site,site,nn1,2006
team,team,nn1,2006
situation,situation,nn1,2006
information,information,nn1,2006
team,team,nn1,2006
down,down,ii,2006
felt,feel,vvd,2006
core,core,nn1,2006
business,business,nn1,2006
business,business,nn1,2006
money,money,nn1,2006
department,department,nn1,2006
information,information,nn1,2006
information,information,nn1,2006
light,light,nn1_jj,2006
back,back,rp_nn1,2006
student,student,nn1,2006
paper,paper,nn1,2006
money,money,nn1,2006
want,want,vv0,2006
down,down,rp,2006
student,student,nn1,2006
want,want,vv0,2006
night,night,nnt1,2006
picture,picture,nn1,2006
type,type,nn1,2006
information,information,nn1,2006
public,public,jj,2006
three,three,mc,2006
department,department,nn1,2006
site,site,nn1,2006
account,account,nn1_vv0,2006
student,student,nn1,2006
dirty,dirty,jj,2006
dirty,dirty,jj,2006
site,site,nn1,2006
role,role,nn1,2006
center,center,nn1,2006
want,want,vvi,2006
student,student,nn1,2006
give,give,vvi,2006
president,president,nn1,2006
do,do,vd0,2006
recognize,recognize,vvi,2006
trend,trend,nn1,2006
tool,tool,nn1,2006
keep,keep,vvi,2006
plan,plan,vv0,2006
student,student,nn1,2006
welcome,welcome,vvi,2006
open,open,vv0_jj_rr@,2006
give,give,vvi,2006
team,team,vv0@_nn1,2006
do,do,vd0,2006
review,review,vv0,2006
site,site,nn1,2006
site,site,nn1,2006
site,site,nn1,2006
want,want,vv0,2006
construction,construction,nn1,2006
square,square,jj,2006
sit,sit,vv0,2006
estate,estate,nn1,2006
site,site,nn1,2006
site,site,nn1,2006
left,leave,vvn,2006
city,city,nn1,2006
left,leave,vvd,2006
business,business,nn1,2006
development,development,nn1,2006
city,city,nn1,2006
development,development,nn1,2006
school,school,nn1,2006
development,development,nn1,2006
look,look,nn1,2006
life,life,nn1,2006
struggle,struggle,nn1_vv0@,2006
gold,gold,nn1,2006
money,money,nn1,2006
down,down,rp,2006
long,long,rr,2006
cost,cost,vvd@,2006
area,area,nn1,2006
hard,hard,jj,2006
estimate,estimate,vvi,2006
center,center,nn1,2006
eye,eye,nn1,2006
money,money,nn1,2006
economy,economy,nn1,2006
hard,hard,jj,2006
measure,measure,vv0,2006
machine,machine,nn1_vv0,2006
city,city,nn1,2006
view,view,vvi,2006
hard,hard,jj,2006
center,center,nn1,2006
impression,impression,nn1,2006
president,president,nn1,2006
development,development,nn1,2006
city,city,nn1,2006
hard,hard,jj,2006
development,development,nn1,2006
public,public,jj_nn1,2006
public,public,jj_nn1,2006
money,money,nn1,2006
sight,sight,nn1,2006
help,help,vv0_nn1,2006
center,center,nn1,2006
cost,cost,vv0_vvd@,2006
effort,effort,nn1,2006
construction,construction,nn1,2006
team,team,nn1,2006
city,city,nn1,2006
green,green,jj_nn1,2006
down,down,rp,2006
property,property,nn1,2006
dance,dance,vv0,2006
city,city,nn1,2006
center,center,nn1,2006
center,center,nn1,2006
president,president,nn1,2006
view,view,nn1,2006
say,say,vv0,2006
area,area,nn1,2006
development,development,nn1,2006
center,center,nn1,2006
city,city,nn1,2006
under,under,ii,2006
construction,construction,nn1,2006
big,big,jj,2006
round,round,nn1,2006
west,west,nd1,2006
owner,owner,nn1,2006
development,development,nn1,2006
development,development,nn1,2006
development,development,nn1,2006
development,development,nn1,2006
help,help,vvi,2006
city,city,nn1,2006
preparation,preparation,nn1,2006
effort,effort,nn1,2006
help,help,vvi,2006
effort,effort,nn1,2006
business,business,nn1,2006
president,president,nnb,2006
construction,construction,nn1,2006
east,east,nd1,2006
quick,quick,jj,2006
keep,keep,vvi,2006
development,development,nn1,2006
big,big,jj,2006
left,left,nn1@_rl%_vvn_jj,2006
background,background,nn1,2006
opening,opening,nn1_jj@,2006
track,track,nn1,2006
estate,estate,nn1,2006
look,look,nn1_vv0,2006
development,development,nn1,2006
city,city,nn1,2006
high,high,jj,2006
school,school,nn1,2006
track,track,nn1,2006
school,school,nn1,2006
school,school,nn1,2006
second,second,nnt1_md,2006
school,school,nn1,2006
department,department,nn1,2006
education,education,nn1,2006
site,site,nn1,2006
bronze,bronze,nn1,2006
meeting,meet,vvg_nn1,2006
school,school,nn1,2006
white,white,jj,2006
find,find,vvi,2006
high,high,jj,2006
distinction,distinction,nn1,2006
school,school,nn1,2006
under,under,ii,2006
left,leave,vvn_vvd,2006
school,school,nn1,2006
student,student,nn1,2006
advantage,advantage,nn1,2006
high,high,jj,2006
school,school,nn1,2006
school,school,nn1,2006
gold,gold,nn1,2006
school,school,nn1,2006
contend,contend,vvi,2006
fell,fall,vvd,2006
short,short,jj_rr@,2006
fact,fact,nn1,2006
short,short,rr@_jj,2006
high,high,jj,2006
school,school,nn1,2006
fair,fair,jj,2006
say,say,vv0,2006
left,leave,vvd_vvn,2006
success,success,nn1,2006
school,school,nn1,2006
school,school,nn1,2006
left,leave,vvn_vvd,2006
school,school,nn1,2006
failure,failure,nn1,2006
development,development,nn1,2006
school,school,nn1,2006
success,success,nn1,2006
failure,failure,nn1,2006
left,leave,vvd_vvn,2006
pressure,pressure,nn1,2006
level,level,nn1,2006
white,white,jj,2006
publish,publish,vvi,2006
label,label,nn1_vv0,2006
left,leave,vvn_vvd,2006
high,high,jj,2006
bronze,bronze,nn1,2006
do,do,vdi,2006
school,school,nn1,2006
under,under,ii,2006
under,under,ii,2006
school,school,nn1,2006
high,high,jj,2006
school,school,nn1,2006
school,school,nn1,2006
view,view,vvi,2006
school,school,nn1,2006
do,do,vd0,2006
feel,feel,vvi,2006
narrow,narrow,jj,2006
education,education,nn1,2006
brief,brief,nn1@_jj_vv0@,2006
hard,hard,jj_rr,2006
white,white,jj,2006
label,label,nn1,2006
left,leave,vvn_vvd,2006
fair,fair,jj_rr@,2006
three,three,mc,2006
picture,picture,nn1,2006
find,find,vvi,2006
bright,bright,jj,2006
school,school,nn1,2006
school,school,nn1,2006
fell,fall,vvd,2006
short,short,jj_rr@,2006
high,high,jj,2006
school,school,nn1,2006
area,area,nn1,2006
white,white,jj_nn1@,2006
strong,strong,jj,2006
school,school,nn1,2006
high,high,rr@,2006
under,under,ii,2006
left,leave,vvd_vvn,2006
fell,fall,vvd,2006
short,short,jj_rr@,2006
large,large,jj,2006
high,high,jj,2006
variety,variety,nn1,2006
help,help,nn1_vv0,2006
keep,keep,vv0,2006
sit,sit,vvi,2006
under,under,ii,2006
left,leave,vvd_vvn,2006
school,school,nn1,2006
label,label,nn1,2006
junior,junior,nn1@_jj,2006
feel,feel,vv0,2006
help,help,nn1,2006
life,life,nn1,2006
white,white,jj_nn1@,2006
high,high,jj_rr@,2006
strong,strong,jj,2006
education,education,nn1,2006
happy,happy,jj,2006
school,school,nn1,2006
left,leave,vvn_vvd,2006
high,high,jj,2006
public,public,jj_nn1,2006
school,school,nn1,2006
opportunity,opportunity,nn1,2006
city,city,nn1,2006
process,process,nn1,2006
city,city,nn1,2006
matter,matter,vv0_nn1,2006
reverberating,reverberate,vvg,2006
city,city,nn1,2006
president,president,nn1,2006
effort,effort,nn1,2006
effort,effort,nn1,2006
opposition,opposition,nn1,2006
school,school,nn1,2006
three,three,mc,2006
public,public,jj,2006
area,area,nn1,2006
crowded,crowded,jj,2006
say,say,vv0,2006
receive,receive,vv0,2006
school,school,nn1,2006
effort,effort,nn1,2006
process,process,nn1,2006
school,school,nn1,2006
blame,blame,vvi,2006
school,school,nn1,2006
under,under,ii,2006
want,want,vvi,2006
do,do,vd0,2006
city,city,nn1,2006
do,do,vd0,2006
school,school,nn1,2006
school,school,nn1,2006
three,three,mc,2006
high,high,jj_rr@,2006
property,property,nn1,2006
school,school,nn1,2006
negotiate,negotiate,vvi,2006
center,center,nn1,2006
symbol,symbol,nn1,2006
school,school,nn1,2006
crowded,crowd,vvn@,2006
opening,opening,nn1_vvg,2006
school,school,nn1,2006
high,high,jj,2006
capacity,capacity,nn1,2006
pressure,pressure,nn1,2006
school,school,nn1,2006
school,school,nn1,2006
say,say,vv0,2006
high,high,jj_rr@,2006
construction,construction,nn1,2006
school,school,nn1,2006
do,do,vd0,2006
education,education,nn1,2006
open,open,vvi,2006
solution,solution,nn1,2006
solution,solution,nn1,2006
city,city,nn1,2006
city,city,nn1,2006
say,say,vv0,2006
president,president,nn1,2006
laughing,laugh,vvg,2006
feel,feel,vv0,2006
feet,foot,nn2,2006
strength,strength,nn1,2006
tax,tax,nn1,2006
base,base,nn1,2006
city,city,nn1,2006
city,city,nn1,2006
effort,effort,nn1,2006
city,city,nn1,2006
city,city,nn1,2006
left,leave,vvn,2006
down,down,rp,2006
stay,stay,vv0,2006
negotiate,negotiate,vvi,2006
deal,deal,nn1,2006
do,do,vd0,2006
city,city,nn1,2006
say,say,vv0,2006
red,red,nn1_jj,2006
white,white,jj,2006
down,down,rp,2006
construction,construction,nn1,2006
area,area,nn1,2006
hard,hard,rr_jj,2006
fell,fall,vvd,2006
information,information,nn1,2006
situation,situation,nn1,2006
president,president,nn1,2006
hard,hard,jj,2006
area,area,nn1,2006
construction,construction,nn1,2006
account,account,vv0,2006
small,small,jj,2006
portion,portion,nn1,2006
area,area,nn1,2006
level,level,nn1,2006
down,down,rp,2006
kind,kind,nn1,2006
supply,supply,nn1,2006
left,leave,vvn,2006
supply,supply,nn1,2006
cut,cut,vvi,2006
fell,fall,vvd,2006
fell,fall,vvd,2006
falling,falling,jj@,2006
high,high,jj_rr@,2006
say,say,vv0,2006
area,area,nn1,2006
area,area,nn1,2006
high,high,jj,2006
cash,cash,nn1,2006
property,property,nn1,2006
estate,estate,nn1,2006
hot,hot,jj,2006
area,area,nn1,2006
center,center,nn1,2006
economy,economy,nn1,2006
closer,closer,jjr,2006
three,three,mc,2006
long,long,jj,2006
balance,balance,nn1,2006
supply,supply,nn1,2006
little,little,da1_rr_jj,2006
wait,wait,vvi,2006
long,long,rr_jj,2006
little,little,jj,2006
giant,giant,jj_nn1,2006
city,city,nn1,2006
department,department,nn1,2006
low,low,jj,2006
area,area,nn1,2006
school,school,nn1,2006
find,find,vv0,2006
estate,estate,nn1,2006
open,open,jj,2006
low,low,jj,2006
open,open,jj,2006
plan,plan,nn1_vv0,2006
back,back,rp,2006
say,say,vv0,2006
plan,plan,vv0_nn1,2006
cut,cut,vvi,2006
second,second,md,2006
three,three,mc,2006
rent,rent,nn1,2006
competition,competition,nn1,2006
approach,approach,nn1,2006
down,down,jj%_nn1%,2006
drama,drama,nn1,2006
life,life,nn1,2006
track,track,nn1,2006
night,night,nnt1,2006
stage,stage,nn1,2006
smoky,smoky,jj,2006
music,music,nn1,2006
narrow,narrow,jj,2006
give,give,vv0,2006
down,down,rp_ii@,2006
thick,thick,jj,2006
effect,effect,nn1,2006
do,do,vd0,2006
music,music,nn1,2006
want,want,vv0,2006
three,three,mc,2006
rock,rock,nn1,2006
feel,feel,nn1%_vv0,2006
anger,anger,nn1,2006
wrong,wrong,rr,2006
life,life,nn1,2006
music,music,nn1,2006
work,work,nn1,2006
view,view,nn1,2006
kind,kind,nn1,2006
dirty,dirty,jj,2006
little,little,jj,2006
say,say,vvi,2006
talent,talent,nn1,2006
do,do,vdi,2006
business,business,nn1,2006
want,want,vv0,2006
do,do,vd0,2006
want,want,vv0,2006
owner,owner,nn1,2006
equipment,equipment,nn1,2006
area,area,nn1,2006
business,business,nn1,2006
friend,friend,nn1,2006
music,music,nn1,2006
change,change,vvi,2006
west,west,nd1,2006
high,high,jj_rr@_nn1%,2006
feel,feel,vv0,2006
life,life,nn1,2006
century,century,nnt1,2006
hairy,hairy,jj,2006
little,little,jj_da1,2006
baby,baby,nn1,2006
life,life,nn1,2006
green,green,np1@_nn1@,2006
comedy,comedy,nn1,2006
big,big,jj,2006
title,title,nn1,2006
black,black,jj,2006
camp,camp,nn1,2006
mute,mute,jj_nn1@,2006
music,music,nn1,2006
factor,factor,nn1,2006
leave,leave,vvi,2006
dust,dust,nn1,2006
jagged,jagged,jj,2006
crimson,crimson,np1,2006
hold,hold,vvi,2006
long,long,rr,2006
red,red,jj,2006
hot,hot,jj,2006
piece,piece,nn1,2006
city,city,nn1,2006
rock,rock,nn1,2006
rock,rock,nn1,2006
review,review,nn1,2006
comedy,comedy,nn1,2006
trust,trust,vvi,2006
work,work,vv0,2006
question,question,vv0@,2006
drama,drama,nn1,2006
night,night,nnt1,2006
question,question,nn1,2006
prove,prove,vvi,2006
drama,drama,nn1,2006
little,little,jj,2006
small,small,jj,2006
work,work,nn1,2006
night,night,nnt1,2006
life,life,nn1,2006
rock,rock,nn1,2006
find,find,vvi,2006
life,life,nn1,2006
city,city,nn1,2006
black,black,jj,2006
matter,matter,nn1,2006
black,black,jj,2006
journey,journey,nn1,2006
black,black,jj,2006
success,success,nn1,2006
black,black,jj,2006
factory,factory,nn1,2006
school,school,nn1,2006
give,give,vvi,2006
high,high,jj,2006
school,school,nn1,2006
find,find,vvi,2006
want,want,vv0,2006
say,say,vv0,2006
quantity,quantity,nn1,2006
quality,quality,nn1,2006
past,past,jj,2006
three,three,mc,2006
hard,hard,jj,2006
track,track,vvi,2006
matter,matter,ddqv32,2006
site,site,nn1,2006
concept,concept,nn1,2006
find,find,vv0,2006
look,look,vv0,2006
do,do,vd0,2006
fear,fear,vvi,2006
find,find,vv0,2006
want,want,vv0,2006
help,help,vvi,2006
find,find,vvi,2006
quality,quality,nn1,2006
site,site,nn1,2006
site,site,nn1,2006
moment,moment,nn1,2006
find,find,vv0,2006
cool,cool,jj_rr@,2006
race,race,nn1,2006
hard,hard,jj,2006
little,little,rr32@,2006
say,say,vv0,2006
do,do,vd0,2006
instance,instance,rex22,2006
site,site,nn1,2006
account,account,nn1,2006
site,site,nn1,2006
under,under,ii,2006
close,close,rr,2006
meeting,meet,vvg,2006
mass,mass,nn1,2006
say,say,vv0,2006
small,small,jj,2006
solid,solid,jj,2006
give,give,vv0,2006
under,under,ii,2006
site,site,nn1,2006
beginning,begin,vvg,2006
search,search,nn1,2006
mass,mass,nn1,2006
site,site,nn1,2006
site,site,nn1,2006
want,want,vv0,2006
site,site,nn1,2006
search,search,nn1,2006
owner,owner,nn1,2006
spirit,spirit,nn1,2006
center,center,nn1,2006
search,search,nn1,2006
work,work,nn1,2006
site,site,nn1,2006
turn,turn,vv0,2006
do,do,vd0,2006
mate,mate,nn1,2006
paint,paint,vvi,2006
big,big,jj,2006
increase,increase,vvi,2006
success,success,nn1,2006
past,past,jj,2006
find,find,vvi,2006
student,student,nn1,2006
site,site,nn1,2006
find,find,vvi,2006
close,close,jj,2006
center,center,nn1,2006
site,site,nn1,2006
site,site,nn1,2006
site,site,nn1,2006
craft,craft,nn1,2006
academy,academy,nn1,2006
down,down,rp,2006
cold,cold,jj_nn1,2006
hard,hard,jj_rr,2006
cash,cash,nn1_vv0@,2006
plan,plan,vv0,2006
want,want,vv0,2006
hot,hot,jj,2006
travel,travel,nn1,2006
second,second,md_nnt1,2006
symbol,symbol,nn1,2006
west,west,nd1,2006
white,white,jj_np1,2006
missile,missile,nn1,2006
president,president,nn1,2006
money,money,nn1,2006
say,say,vv0,2006
factor,factor,nn1,2006
say,say,vv0,2006
center,center,nn1,2006
look,look,vv0,2006
under,under,ii,2006
long,long,rr22,2006
meeting,meeting,nn1,2006
three,three,mc,2006
career,career,nn1,2006
three,three,mc,2006
enthusiasm,enthusiasm,nn1,2006
fact,fact,nn1,2006
do,do,vdi,2006
meeting,meeting,nn1_vvg,2006
pair,pair,nn,2006
sea,sea,nn1,2006
travel,travel,nn1,2006
three,three,mc,2006
work,work,vvi,2006
hold,hold,nn1,2006
file,file,nn1,2006
preparation,preparation,nn1,2006
condition,condition,nn1,2006
feet,foot,nn2,2006
foot,foot,nn1,2006
weather,weather,nn1,2006
yellow,yellow,jj,2006
work,work,nn1,2006
three,three,mc,2006
file,file,nn1,2006
do,do,vdi,2006
change,change,vv0,2006
minute,minute,nnt1,2006
minute,minute,nnt1,2006
big,big,jj,2006
hairy,hairy,jj,2006
breath,breath,nn1,2006
route,route,nn1,2006
under,under,rg,2006
deep,deep,jj,2006
breath,breath,nn1,2006
do,do,vdi,2006
short,short,jj_rr@,2006
hard,hard,rr_jj,2006
long,long,jj,2006
down,down,rp_ii@_jj%,2006
plastic,plastic,nn1,2006
large,large,jj,2006
big,big,jj,2006
three,three,mc,2006
wait,wait,vvi,2006
leave,leave,vvi,2006
closer,close,rrr_jjr,2006
left,leave,vvd_vvn,2006
do,do,vdi,2006
leave,leave,vv0_nn1,2006
do,do,vd0,2006
look,look,vv0,2006
change,change,vvi,2006
travel,travel,nn1_vv0,2006
cost,cost,nn1,2006
life,life,nn1,2006
travel,travel,nn1,2006
yellow,yellow,jj,2006
foot,foot,nn1,2006
open,open,vv0,2006
food,food,nn1,2006
leave,leave,vv0,2006
equipment,equipment,nn1,2006
call,call,vv0,2006
down,down,rp_ii@,2006
account,account,nn1,2006
travel,travel,vv0_nn1,2006
health,health,nn1,2006
leave,leave,vv0,2006
friend,friend,nn1,2006
do,do,vd0,2006
little,little,jj,2006
felt,feel,vvd,2006
gun,gun,nn1,2006
little,little,jj,2006
light,light,ii32,2006
keep,keep,vv0,2006
short,short,jj_rr@,2006
march,march,npm1,2006
theme,theme,nn1,2006
fine,fine,jj,2006
writing,writing,nn1,2006
long,long,jj,2006
review,review,vvi,2006
three,three,mc,2006
brown,brown,np1,2006
want,want,vvi,2006
money,money,nn1,2006
sharp,sharp,jj,2006
beginning,beginning,nn1,2006
career,career,nn1,2006
review,review,vvi,2006
school,school,nn1,2006
review,review,nn1,2006
talent,talent,nn1,2006
find,find,vvi,2006
success,success,nn1,2006
addition,addition,rr22,2006
three,three,mc,2006
find,find,vv0,2006
work,work,nn1,2006
business,business,nn1,2006
want,want,vv0,2006
do,do,vd0,2006
give,give,vvi,2006
content,content,jj,2006
income,income,nn1,2006
sound,sound,nn1,2006
music,music,nn1,2006
insipid,insipid,jj,2006
camp,camp,nn1,2006
value,value,nn1,2006
stage,stage,nn1,2006
do,do,vd0,2006
shock,shock,nn1,2006
twist,twist,vv0,2006
open,open,vv0,2006
bore,bore,vvd,2006
proof,proof,nn1,2006
little,little,jj,2006
night,night,nnt1,2006
night,night,nnt1,2006
hold,hold,vvi,2006
president,president,nn1,2006
hard,hard,rr,2006
administration,administration,nn1,2006
writing,writing,nn1_vvg,2006
past,past,jj_nn1,2006
life,life,nn1,2006
turn,turn,vvi,2006
down,down,rp,2006
corrupt,corrupt,jj,2006
president,president,nn1,2006
republic,republic,nn1,2006
title,title,nn1,2006
job,job,nn1,2006
question,question,vvi,2006
writing,write,vvg,2006
night,night,nnt1,2006
bloody,bloody,rr_jj,2006
big,big,jj,2006
hard,hard,rr,2006
belt,belt,nn1,2006
review,review,vvi,2006
work,work,nn1,2006
heavy,heavy,jj_rr%,2006
leave,leave,vvi,2006
big,big,jj,2006
call,call,vvi,2006
close,close,jj,2006
second,second,nnt1,2006
volume,volume,nn1,2006
leave,leave,vvi,2006
sister,sister,nn1,2006
farm,farm,nn1,2006
life,life,nn1,2006
wait,wait,vv0,2006
library,library,nn1,2006
life,life,nn1,2006
do,do,vdi,2006
life,life,nn1,2006
small,small,jj,2006
lead,lead,vvi,2006
big,big,jj,2006
three,three,mc,2006
arrive,arrive,vvi,2006
night,night,nnt1,2006
night,night,nnt1,2006
school,school,nn1,2006
grade,grade,nn1,2006
cool,cool,jj_rr@_vv0@,2006
comedy,comedy,nn1,2006
city,city,nn1,2006
drama,drama,nn1,2006
big,big,jj,2006
drama,drama,nn1,2006
high,high,rr@_jj,2006
track,track,nn1,2006
long,long,rr,2006
drama,drama,nn1,2006
opening,open,vvg_nn1,2006
hour,hour,nnt1,2006
life,life,nn1,2006
comedy,comedy,nn1,2006
west,west,nd1,2006
strong,strong,jj,2006
help,help,vv0,2006
help,help,nn1,2006
crisis,crisis,nn1,2006
cast,cast,nn1@_vvn,2006
comedy,comedy,nn1,2006
amount,amount,vvi,2006
hot,hot,jj,2006
cast,cast,nn1@,2006
tough,tough,jj,2006
crime,crime,nn1,2006
drama,drama,nn1,2006
slick,slick,jj_nn1,2006
look,look,nn1,2006
life,life,nn1,2006
fact,fact,nn1,2006
west,west,nd1,2006
crime,crime,nn1,2006
pair,pair,nn,2006
work,work,vvi,2006
night,night,nnt1,2006
high,high,jj,2006
school,school,nn1,2006
life,life,nn1,2006
role,role,nn1,2006
education,education,nn1,2006
role,role,nn1,2006
public,public,jj,2006
school,school,nn1,2006
hour,hour,nnt1,2006
hour,hour,nnt1,2006
situation,situation,nn1,2006
sister,sister,nn1,2006
team,team,nn1,2006
dark,dark,jj_nn1,2006
hour,hour,nnt1,2006
small,small,jj,2006
cut,cut,vvn_vvd@_vv0,2006
trial,trial,nn1,2006
dream,dream,nn1,2006
team,team,nn1,2006
hour,hour,nnt1,2006
crime,crime,nn1,2006
slick,slick,nn1_jj,2006
drama,drama,nn1,2006
shrill,shrill,jj,2006
comedy,comedy,nn1,2006
comedy,comedy,nn1,2006
development,development,nn1,2006
throw,throw,vv0,2006
back,back,rp,2006
rock,rock,nn1_vv0@,2006
variety,variety,nn1,2006
rock,rock,nn1_vv0@,2006
trust,trust,vv0,2006
ugly,ugly,jj,2006
short,short,jj,2006
plain,plain,jj_nn1,2006
slick,slick,nn1_jj,2006
death,death,nn1,2006
pair,pair,nn,2006
happy,happy,jj,2006
hour,hour,nnt1,2006
turn,turn,nn1,2006
kid,kid,nn1,2006
big,big,jj,2006
city,city,nn1,2006
loud,loud,rr_jj,2006
theme,theme,nn1,2006
black,black,jj,2006
box,box,nn1,2006
night,night,nnt1,2006
piece,piece,nn1,2006
do,do,vdi,2006
sister,sister,nn1,2006
sister,sister,nn1,2006
colorful,colorful,jj,2006
life,life,nn1,2006
career,career,nn1,2006
center,center,nn1,2006
under,under,ii,2006
roof,roof,nn1,2006
box,box,nn1,2006
center,center,nn1,2006
president,president,nn1,2006
city,city,nn1,2006
look,look,vv0,2006
claim,claim,vv0,2006
give,give,vv0,2006
gold,gold,nn1_jj@,2006
feature,feature,nn1_vv0@,2006
base,base,nn1,2006
lift,lift,nn1,2006
sound,sound,vv0@_nn1,2006
matter,matter,nn1,2006
ease,ease,nn1,2006
west,west,nd1,2006
high,high,jj,2006
want,want,vv0,2006
white,white,jj_np1,2006
air,air,nn1,2006
clear,clear,vvi,2006
fine,fine,jj,2006
value,value,nn1,2006
look,look,vv0,2006
tax,tax,nn1_vv0@,2006
tax,tax,nn1,2006
clear,clear,jj,2006
sea,sea,nn1,2006
black,black,jj,2006
blanket,blanket,nn1,2006
glistening,glistening,jj_vvg,2006
white,white,jj_nn1@,2006
extreme,extreme,jj,2006
view,view,nn1,2006
advantage,advantage,nn1,2006
weather,weather,nn1,2006
foggy,foggy,jj,2006
steep,steep,vv0@_jj,2006
level,level,jj_nn1,2006
black,black,jj,2006
area,area,nn1,2006
want,want,vv0,2006
lift,lift,nn1_vv0,2006
hour,hour,nnt1,2006
feet,foot,nn2,2006
sea,sea,nn1,2006
level,level,nn1,2006
base,base,nn1,2006
powder,powder,nn1,2006
three,three,mc,2006
long,long,jj,2006
clear,clear,jj,2006
rise,rise,vv0,2006
steep,steep,jj,2006
back,back,nn1_jj@,2006
powder,powder,nn1,2006
race,race,nn1,2006
track,track,nn1,2006
base,base,nn1,2006
main,main,jj,2006
short,short,jj,2006
left,leave,vvn,2006
small,small,jj,2006
falling,fall,vvg_jj@,2006
find,find,vvi,2006
chain,chain,nn1,2006
base,base,nn1,2006
base,base,nn1,2006
theme,theme,nn1,2006
welcome,welcome,jj,2006
area,area,nn1,2006
work,work,vv0,2006
raucous,raucous,jj,2006
cotton,cotton,np1_nn1,2006
night,night,nnt1,2006
find,find,vvi,2006
night,night,nnt1,2006
distance,distance,nn1,2006
area,area,nn1,2006
matter,matter,nn1,2006
lift,lift,nn1_vv0,2006
large,large,jj,2006
fresh,fresh,jj,2006
powder,powder,nn1,2006
west,west,nd1,2006
do,do,vd0,2006
want,want,vvi,2006
west,west,nd1,2006
area,area,nn1,2006
information,information,nn1,2006
contact,contact,vv0,2006
lift,lift,nn1_vv0,2006
cost,cost,vvi,2006
break,break,nn1,2006
