Word,Lemma,POS,Year,Register
grace,grace,nn1,1820,fic
seed,seed,vvi,1820,fic
air,air,nn1,1820,fic
keep,keep,vv0,1820,fic
fair,fair,jj,1820,fic
light,light,jj_nn1,1820,fic
minute,minute,nnt1,1820,fic
school,school,nn1,1820,fic
education,education,nn1,1820,fic
life,life,nn1,1820,fic
call,call,nn1,1820,fic
quiet,quiet,jj_nn1@,1820,fic
fresh,fresh,jj,1820,fic
air,air,nn1,1820,fic
weather,weather,nn1,1820,fic
fair,fair,jj,1820,fic
long,long,jj,1820,fic
education,education,nn1,1820,fic
bright,bright,jj,1820,fic
high,high,jj_rr@,1820,fic
work,work,nn1_vv0,1820,fic
cost,cost,nn1,1820,fic
finish,finish,vvi,1820,fic
education,education,nn1,1820,fic
long,long,jj,1820,fic
three,three,mc,1820,fic
city,city,nn1,1820,fic
back,back,rp,1820,fic
air,air,nn1,1820,fic
want,want,nn1%,1820,fic
want,want,nn1%,1820,fic
sight,sight,vvi,1820,fic
find,find,vvi,1820,fic
three,three,mc,1820,fic
feet,foot,nn2,1820,fic
high,high,jj,1820,fic
red,red,jj,1820,fic
hail,hail,vv0,1820,fic
fair,fair,jj,1820,fic
loud,loud,jj,1820,fic
long,long,jj,1820,fic
down,down,rp,1820,fic
kind,kind,nn1,1820,fic
hail,hail,vv0_nn1,1820,fic
kind,kind,nn1_jj@,1820,fic
fair,fair,jj,1820,fic
find,find,vvi,1820,fic
find,find,vv0,1820,fic
prove,prove,vv0,1820,fic
fortune,fortune,nn1,1820,fic
fair,fair,jj_rr@,1820,fic
left,leave,vvn_vvd,1820,fic
form,form,nn1,1820,fic
rise,rise,vvi,1820,fic
sharp,sharp,jj,1820,fic
cast,cast,vv0,1820,fic
flowery,flowery,jj,1820,fic
fair,fair,jj,1820,fic
grace,grace,nn1,1820,fic
tender,tender,jj,1820,fic
glass,glass,nn1,1820,fic
grace,grace,nn1,1820,fic
round,round,ii_vv0@,1820,fic
powder,powder,nn1,1820,fic
sound,sound,nn1,1820,fic
round,round,rp,1820,fic
wide,wide,nn1%_jj,1820,fic
lady,lady,nn1,1820,fic
death,death,nn1,1820,fic
breath,breath,nn1,1820,fic
die,die,vv0,1820,fic
say,say,vvi,1820,fic
handsome,handsome,jj,1820,fic
beauty,beauty,nn1,1820,fic
